Pay Grade/Step,Annual Salary,Class .,Title,Current Dept Description,Employment Status,EEO Job Cat,EEO Job Cat Desc,Gender,Ethnic Code,Ethnic Code Description,Year of Birth,Date Started,FLSA Exempt Y/N
PF0406,55339.48,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1971,10/01/2009,N
DP0300,161200,01650,Pub Works Dir,Public Works,Full Time,001,Officials and Administrators,M,01,White (Not of Hispanic Origin),1956,10/26/2015,Y
OR0300,50417.45,10475,Information Sys Oper Analyst 1,Information Technology Service,Full Time,002,Professionals,M,01,White (Not of Hispanic Origin),1962,07/30/2012,N
ET0403,49582.12,10410,Emer Telecommunications Off 4,Emergency Communication Center,Full Time,006,Administrative Support,M,01,White (Not of Hispanic Origin),1983,10/12/2009,N
ST0703,37746.11,10123,Office Support Spec 1,Public Library,Full Time,006,Administrative Support,F,01,White (Not of Hispanic Origin),1961,10/05/2009,N
ET0403,49582.12,10410,Emer Telecommunications Off 4,Emergency Communication Center,Full Time,006,Administrative Support,M,03,Hispanic,1980,10/12/2009,N
NS,31884.7,10920,OEM Communications Officer,Office of Emergency Mgmt,Full Time,002,Professionals,M,01,White (Not of Hispanic Origin),1958,10/22/2012,N
MAC10D,48385.39,10790,Early Child Asst Ctr Mgr-MAC,Metro Action Commission,Full Time,002,Professionals,F,02,Black,1966,11/02/2009,Y
MAC02B,4014.9,10534,Food Service Wkr 1 - Seasonal,Metro Action Commission,Seasonal,008,Service Maintenance,F,02,Black,1996,05/31/2016,N
MAC10D,48385.39,10790,Early Child Asst Ctr Mgr-MAC,Metro Action Commission,Full Time,002,Professionals,F,01,White (Not of Hispanic Origin),1986,10/19/2009,Y
OR0700,78731.79,07234,Information Systems Advisor 1,Police,Full Time,001,Officials and Administrators,M,01,White (Not of Hispanic Origin),1977,10/16/2009,Y
NS,22959.52,07243,Admin Svcs Officer 2,Sheriff,Part Time,006,Administrative Support,F,02,Black,1983,04/27/2016,N
TL1403,54907.01,07787,Indust Tech Master,Water Services,Full Time,007,Skilled Craft Workers,M,01,White (Not of Hispanic Origin),1973,10/17/2009,N
TS1203,59544.34,07317,Indust Maint Supv 1,Water Services,Full Time,007,Skilled Craft Workers,M,01,White (Not of Hispanic Origin),1971,10/17/2009,Y
TL1303,52922.98,06195,Indust Electronics Tech 2,Water Services,Full Time,003,Technicians,F,02,Black,1987,10/17/2009,N
TL1403,54907.01,07787,Indust Tech Master,Water Services,Full Time,003,Technicians,M,01,White (Not of Hispanic Origin),1953,10/17/2009,N
OR0700,82089.36,07295,Engineer 2,Water Services,Full Time,002,Professionals,M,01,White (Not of Hispanic Origin),1964,10/17/2009,Y
PF0405,53758.74,01818,Emerg Medical Tech 2,Fire,Full Time,003,Technicians,M,02,Black,1970,10/16/2009,N
PF0405,53758.74,01818,Emerg Medical Tech 2,Fire,Full Time,003,Technicians,M,01,White (Not of Hispanic Origin),1981,10/16/2009,N
PF0505,61162.35,07344,Paramedic 2,Fire,Full Time,003,Technicians,M,02,Black,1980,10/16/2009,N
PF0505,59380.92,07344,Paramedic 2,Fire,Full Time,003,Technicians,M,03,Hispanic,1974,10/16/2009,N
PF0405,53758.74,07309,Fire Fighter 2,Fire,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1977,10/16/2009,N
PF0405,56984.26,01818,Emerg Medical Tech 2,Fire,Full Time,003,Technicians,M,01,White (Not of Hispanic Origin),1977,10/16/2009,N
PF0405,53758.74,01818,Emerg Medical Tech 2,Fire,Full Time,003,Technicians,F,01,White (Not of Hispanic Origin),1985,10/16/2009,N
PF0405,56984.26,01818,Emerg Medical Tech 2,Fire,Full Time,003,Technicians,M,01,White (Not of Hispanic Origin),1982,10/16/2009,N
PF0503,57564.83,07344,Paramedic 2,Fire,Full Time,003,Technicians,M,01,White (Not of Hispanic Origin),1980,10/16/2009,N
PF0504,61092.61,07344,Paramedic 2,Fire,Full Time,003,Technicians,F,02,Black,1982,10/16/2009,N
PF0505,61162.35,07344,Paramedic 2,Fire,Full Time,003,Technicians,M,01,White (Not of Hispanic Origin),1985,10/16/2009,N
PF0505,61162.35,07344,Paramedic 2,Fire,Full Time,003,Technicians,M,01,White (Not of Hispanic Origin),1983,10/16/2009,N
PF0505,62943.78,07344,Paramedic 2,Fire,Full Time,003,Technicians,M,01,White (Not of Hispanic Origin),1977,10/16/2009,N
PF0406,55339.48,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1983,11/01/2009,N
PF0406,55339.48,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1983,11/01/2009,N
PF0801,67196.63,07366,Police Sergeant,Police,Full Time,003,Technicians,M,01,White (Not of Hispanic Origin),1982,11/01/2009,N
PF0406,58659.85,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1985,11/01/2009,N
PF0406,58659.85,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1985,11/01/2009,N
PF0406,55339.48,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1981,08/01/2010,N
PF0406,55339.48,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1984,11/01/2009,N
PF0406,58659.85,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1983,11/01/2009,N
PF0406,58659.85,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1986,11/01/2009,N
PF0801,63393.05,07366,Police Sergeant,Police,Full Time,003,Technicians,M,01,White (Not of Hispanic Origin),1970,11/01/2009,N
PF0406,58659.85,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1984,11/01/2009,N
PF0406,58659.85,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,F,01,White (Not of Hispanic Origin),1986,11/01/2009,N
PF0801,67196.63,07366,Police Sergeant,Police,Full Time,003,Technicians,M,01,White (Not of Hispanic Origin),1987,11/01/2009,N
PF0406,58659.85,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1981,11/01/2009,N
PF0505,59380.92,07344,Paramedic 2,Fire,Full Time,003,Technicians,M,01,White (Not of Hispanic Origin),1978,10/16/2009,N
PF0405,53758.74,07309,Fire Fighter 2,Fire,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1984,10/16/2009,N
PF0505,59380.92,07344,Paramedic 2,Fire,Full Time,003,Technicians,M,01,White (Not of Hispanic Origin),1972,10/16/2009,N
PF0505,59380.92,07344,Paramedic 2,Fire,Full Time,003,Technicians,F,01,White (Not of Hispanic Origin),1981,10/16/2009,N
PF0301,42827.63,06850,Emerg Medical Tech 1,Fire,Full Time,003,Technicians,M,01,White (Not of Hispanic Origin),1984,10/16/2016,N
OR0400,37616.24,10758,Public Health Nurse 1,Health,Part Time,002,Professionals,F,01,White (Not of Hispanic Origin),1967,10/26/2009,N
PF0503,55888.18,07344,Paramedic 2,Fire,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1985,01/01/2013,N
OR0100,41795.57,07375,Probation Officer 1,General Sessions Court,Full Time,002,Professionals,F,02,Black,1982,04/01/2014,N
PF0201,38541.71,03257,Police Officer Trainee,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1985,07/01/2016,N
PF0404,55308.68,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1983,11/01/2009,N
CO0302,43485.61,06981,Correctional Officer 2,Sheriff,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1976,11/01/2009,N
CO0203,41162.6,06982,Correctional Officer 1,Sheriff,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1979,11/01/2009,N
CO0302,43485.61,06981,Correctional Officer 2,Sheriff,Full Time,004,Protective Service Workers,F,02,Black,1970,11/01/2009,N
ST0804,42448.91,10748,Laundry Officer-DCSO,Sheriff,Full Time,002,Professionals,M,02,Black,1966,11/01/2009,N
CO0301,42082.88,06981,Correctional Officer 2,Sheriff,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1972,11/01/2009,N
CO0301,42082.88,06981,Correctional Officer 2,Sheriff,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1980,11/01/2009,N
ST0703,37746.11,07711,Sheriff Prisoner Processor 1,Sheriff,Full Time,006,Administrative Support,F,02,Black,1985,11/01/2009,N
CO0301,42082.88,06981,Correctional Officer 2,Sheriff,Full Time,004,Protective Service Workers,M,02,Black,1972,11/01/2009,N
PF0403,50597.25,07309,Fire Fighter 2,Fire,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1987,10/01/2012,N
PF0406,58659.85,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1985,11/01/2009,N
ET0201,35387.03,10408,Emer Telecommunications Off 2,Emergency Communication Center,Full Time,006,Administrative Support,F,01,White (Not of Hispanic Origin),1995,03/02/2015,N
ET0301,42082.56,10409,Emer Telecommunications Off 3,Emergency Communication Center,Full Time,006,Administrative Support,F,01,White (Not of Hispanic Origin),1973,10/14/2013,N
TL1403,54907.01,07787,Indust Tech Master,Water Services,Full Time,007,Skilled Craft Workers,M,01,White (Not of Hispanic Origin),1969,10/31/2009,N
ST0201,8718.9,05070,Library Page,Public Library,Part Time,006,Administrative Support,F,02,Black,1998,03/13/2016,N
NS,3200,09020,Seasonal/Part-time/Temporary,Election Commission,Part Time,006,Administrative Support,F,01,White (Not of Hispanic Origin),1942,05/20/2016,N
NS,80250,10821,Trans & Sustainability Mg-MO,Mayor's Office,Full Time,002,Professionals,F,01,White (Not of Hispanic Origin),1979,11/16/2009,Y
OR0800,73008.69,10865,Assistant Public Defender 2,Public Defender,Full Time,002,Professionals,M,01,White (Not of Hispanic Origin),1980,11/18/2009,Y
OR0500,60267.15,10644,Nutritionist 4,Health,Full Time,002,Professionals,F,01,White (Not of Hispanic Origin),1982,11/14/2009,Y
TG1204,47807.58,07302,Equip Mechanic-Certified,General Services,Full Time,007,Skilled Craft Workers,M,01,White (Not of Hispanic Origin),1954,11/16/2009,N
TL1403,54907.01,07787,Indust Tech Master,Water Services,Full Time,007,Skilled Craft Workers,M,01,White (Not of Hispanic Origin),1974,11/28/2009,N
ST0608,40021.36,10613,Security Officer 1,Sheriff,Full Time,006,Administrative Support,M,01,White (Not of Hispanic Origin),1988,11/01/2010,N
ST0905,47693.79,06034,Program Coord,Health,Full Time,002,Professionals,M,02,Black,1986,11/28/2009,N
ST1101,51187.64,07421,Zoning Examiner,Codes Administration,Full Time,001,Officials and Administrators,M,01,White (Not of Hispanic Origin),1964,12/14/2009,N
MAC10D,48385.39,10503,Education and Training Asst,Metro Action Commission,Full Time,002,Professionals,F,02,Black,1970,12/14/2009,Y
PF0406,58659.85,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1964,03/01/2011,N
OR0900,89534.89,06606,Engineer 3,Water Services,Full Time,002,Professionals,F,01,White (Not of Hispanic Origin),1976,12/26/2009,Y
NS,37467.16,10396,Director of Ancillary Services,NCAC,Full Time,001,Officials and Administrators,M,01,White (Not of Hispanic Origin),1967,12/28/2009,N
OR0400,36343.22,10758,Public Health Nurse 1,Health,Part Time,002,Professionals,F,01,White (Not of Hispanic Origin),1971,03/23/2016,N
OR0100,44315.84,02730,Human Resources Analyst 1,Police,Full Time,002,Professionals,F,02,Black,1984,01/01/2010,N
PF0801,63393.05,07366,Police Sergeant,Police,Full Time,003,Technicians,M,01,White (Not of Hispanic Origin),1969,01/01/2010,N
PF0504,61092.61,07357,Police Officer 2-Fld Trng Ofcr,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1987,02/01/2011,N
ST0803,41162.6,10124,Office Support Spec 2,Sheriff,Full Time,002,Professionals,F,01,White (Not of Hispanic Origin),1987,01/20/2010,N
DP010X,121909.34,06650,Arts Commission Exec Dir,Arts Commission,Full Time,001,Officials and Administrators,F,01,White (Not of Hispanic Origin),1972,01/19/2010,Y
OR0700,69426.17,07242,Admin Svcs Mgr,Water Services,Full Time,001,Officials and Administrators,M,01,White (Not of Hispanic Origin),1980,01/09/2010,Y
ST0701,35387.03,10833,Customer Service Field Rep,Public Works,Full Time,008,Service Maintenance,M,02,Black,1970,01/11/2010,N
NS,13284.71,09020,Seasonal/Part-time/Temporary,Health,Part Time,005,Para-Professional,F,01,White (Not of Hispanic Origin),1956,01/25/2010,N
ST0501,29756.57,06485,Outreach Worker,Health,Full Time,005,Para-Professional,F,02,Black,1967,02/01/2010,N
PF0406,58659.85,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1983,02/01/2010,N
PF0406,55339.48,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1976,02/01/2010,N
PF0406,58659.85,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1986,02/01/2010,N
PF0406,58659.85,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1982,02/01/2010,N
PF0406,58659.85,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,02,Black,1975,01/16/2011,N
PF0406,58659.85,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1986,02/16/2010,N
PF0406,56999.66,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1980,02/16/2010,N
PF0406,58659.85,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1973,02/16/2010,N
PF0504,57634.54,07357,Police Officer 2-Fld Trng Ofcr,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1971,02/16/2010,N
PF0801,67196.63,07366,Police Sergeant,Police,Full Time,003,Technicians,M,01,White (Not of Hispanic Origin),1977,02/16/2010,N
PF0406,58659.85,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1986,02/16/2010,N
PF0406,55339.48,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1984,02/16/2010,N
PF0406,58659.85,07356,Police Officer 2,Police,Full Time,003,Technicians,M,01,White (Not of Hispanic Origin),1983,02/16/2010,N
PF0801,63393.05,07366,Police Sergeant,Police,Full Time,003,Technicians,M,01,White (Not of Hispanic Origin),1984,02/16/2010,N
PF0406,55339.48,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1973,02/16/2010,N
ST0505,33724.01,06485,Outreach Worker,Health,Full Time,005,Para-Professional,F,02,Black,1971,11/15/2011,N
TL1103,48596.41,06178,Indust Mechanic 2,Water Services,Full Time,007,Skilled Craft Workers,M,01,White (Not of Hispanic Origin),1956,02/20/2010,N
TL1403,54907.01,07787,Indust Tech Master,Water Services,Full Time,007,Skilled Craft Workers,M,01,White (Not of Hispanic Origin),1974,02/20/2010,N
PF0504,59363.58,07357,Police Officer 2-Fld Trng Ofcr,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1980,03/01/2010,N
PF0406,56999.66,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1976,03/01/2010,N
PF0406,58659.85,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,03,Hispanic,1976,03/01/2010,N
PF0405,56984.26,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1986,03/01/2010,N
PF0406,56999.66,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1969,03/01/2010,N
PF0406,58659.85,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1987,03/01/2010,N
PF0801,67196.63,07366,Police Sergeant,Police,Full Time,003,Technicians,M,01,White (Not of Hispanic Origin),1978,03/01/2010,N
PF0406,58659.85,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1979,03/01/2010,N
PF0405,53758.74,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,03,Hispanic,1981,08/01/2012,N
PF0406,58659.85,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,02,Black,1983,03/01/2010,N
MAC07C,35592.79,10798,PF& Comm Engagement Adv II-MAC,Metro Action Commission,Full Time,005,Para-Professional,F,02,Black,1979,03/22/2010,N
OR0300,54260.92,07244,Admin Svcs Officer 3,Planning Commission,Full Time,002,Professionals,F,01,White (Not of Hispanic Origin),1974,03/08/2010,Y
OR0400,38677.95,10758,Public Health Nurse 1,Health,Part Time,002,Professionals,F,01,White (Not of Hispanic Origin),1983,03/11/2013,N
TS1401,60404.88,07786,Indust Maint Supv 2,Water Services,Full Time,003,Technicians,M,01,White (Not of Hispanic Origin),1971,03/22/2010,Y
ST0902,43485.61,02890,Librarian 1,Public Library,Full Time,006,Administrative Support,M,01,White (Not of Hispanic Origin),1980,03/22/2010,N
MAC08B,39551.59,10236,Headstart Teacher 2,Metro Action Commission,Full Time,002,Professionals,F,01,White (Not of Hispanic Origin),1990,04/28/2014,N
OR0300,49582.11,07244,Admin Svcs Officer 3,Police,Full Time,002,Professionals,F,01,White (Not of Hispanic Origin),1972,02/01/2011,N
CO0201,38590,06982,Correctional Officer 1,Sheriff,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1994,07/01/2015,N
TG0703,36453.28,10849,Maintenance & Repair Worker Se,Public Works,Full Time,008,Service Maintenance,M,02,Black,1965,04/20/2010,N
NS,20104.5,09020,Seasonal/Part-time/Temporary,Election Commission,Part Time,006,Administrative Support,M,01,White (Not of Hispanic Origin),1984,08/02/2012,N
CA1000,66476.8,10658,Technology Mgr-Conv Ctr Auth,Convention Center Authority,Full Time,002,Professionals,M,01,White (Not of Hispanic Origin),1971,05/01/2010,Y
CO0203,41162.6,06982,Correctional Officer 1,Sheriff,Full Time,004,Protective Service Workers,F,02,Black,1976,05/01/2010,N
TG0804,39847.61,07341,Painter 1,Parks,Full Time,007,Skilled Craft Workers,M,01,White (Not of Hispanic Origin),1980,05/01/2010,N
CO0203,41162.6,06982,Correctional Officer 1,Sheriff,Full Time,004,Protective Service Workers,F,02,Black,1971,05/01/2010,N
