Pay Grade/Step,Annual Salary,Class .,Title,Current Dept Description,Employment Status,EEO Job Cat,EEO Job Cat Desc,Gender,Ethnic Code,Ethnic Code Description,Year of Birth,Date Started,FLSA Exempt Y/N
MAC10D,46930.53,10503,Education and Training Asst,Metro Action Commission,Full Time,002,Professionals,F,02,Black,1970,12/14/2009,Y
PS0404,53645.67,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1964,3/1/2011,N
SR1400,84313.36,06606,Engineer 3,Water Services,Full Time,002,Professionals,F,01,White (Not of Hispanic Origin),1976,12/26/2009,Y
NS,37467.16,10396,Director of Ancillary Services,NCAC,Full Time,001,Officials and Administrators,M,01,White (Not of Hispanic Origin),1967,12/28/2009,N
SR083M,40489.87,02730,Human Resources Analyst 1,Police,Full Time,002,Professionals,F,02,Black,1984,1/1/2010,N
PS0404,50609.12,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1969,1/1/2010,N
PS0404,52127.39,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1987,1/1/2010,N
PS0502,55664.72,07357,Police Officer 2-Fld Trng Ofcr,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1987,2/1/2011,N
SR0802,38082.24,10124,Office Support Spec 2,Sheriff,Full Time,002,Professionals,F,01,White (Not of Hispanic Origin),1987,1/20/2010,N
DP0100,113695.95,06650,Arts Commission Exec Dir,Arts Commission,Full Time,001,Officials and Administrators,F,01,White (Not of Hispanic Origin),1972,1/19/2010,Y
SR1003,48091.29,07742,Envir Compliance Officer 2,Water Services,Full Time,002,Professionals,M,01,White (Not of Hispanic Origin),1980,1/9/2010,N
SR053M,29218.17,07736,Cust Svc Field Rep 1,Public Works,Full Time,008,Service Maintenance,M,02,Black,1970,1/11/2010,N
NS,12885.35,09020,Seasonal/Part-time/Temporary,Health,Part Time,005,Para-Professional,F,01,White (Not of Hispanic Origin),1956,1/25/2010,N
SR0500,27669.04,06485,Outreach Worker,Health,Full Time,005,Para-Professional,F,02,Black,1967,2/1/2010,N
PS0404,53645.67,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1983,2/1/2010,N
PS0404,50609.12,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1976,2/1/2010,N
PS0404,53645.67,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1986,2/1/2010,N
PS0404,53645.67,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1982,2/1/2010,N
PS0404,53645.67,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,02,Black,1975,1/16/2011,N
PD0100,62099.22,10171,Asst Pub Defender,Public Defender,Full Time,002,Professionals,M,02,Black,1980,2/16/2010,Y
PS0503,57460.2,07357,Police Officer 2-Fld Trng Ofcr,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1986,2/16/2010,N
PS0404,52127.39,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1980,2/16/2010,N
PS0404,53645.67,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1973,2/16/2010,N
PS0503,54207.74,07357,Police Officer 2-Fld Trng Ofcr,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1971,2/16/2010,N
PS0404,53645.67,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1977,2/16/2010,N
PS0404,53645.67,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1986,2/16/2010,N
PS0404,50609.12,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1984,2/16/2010,N
PS0404,53645.67,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1983,2/16/2010,N
PS0404,53645.67,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,F,01,White (Not of Hispanic Origin),1985,2/16/2010,N
PS0404,50609.12,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1984,2/16/2010,N
PS0404,50609.12,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1973,2/16/2010,N
SR0500,30954.86,06485,Outreach Worker,Health,Full Time,005,Para-Professional,F,02,Black,1971,11/15/2011,N
TL1102,45396.34,06178,Indust Mechanic 2,Water Services,Full Time,007,Skilled Craft Workers,M,01,White (Not of Hispanic Origin),1956,2/20/2010,N
TL1402,51146.24,07787,Indust Tech Master,Water Services,Full Time,007,Skilled Craft Workers,M,01,White (Not of Hispanic Origin),1974,2/20/2010,N
TG033M,27701.51,02799,Maint & Repair Worker 1,Public Works,Full Time,008,Service Maintenance,M,01,White (Not of Hispanic Origin),1981,2/22/2010,N
PS0503,55833.97,07357,Police Officer 2-Fld Trng Ofcr,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1980,3/1/2010,N
PS0404,52127.39,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1976,3/1/2010,N
PS0404,50609.12,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,03,Hispanic,1976,3/1/2010,N
PS0404,53645.67,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1986,3/1/2010,N
PS0404,52127.39,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1969,3/1/2010,N
PS0404,53645.67,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1987,3/1/2010,N
PS0404,53645.67,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1978,3/1/2010,N
PS0404,53645.67,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1979,3/1/2010,N
PS0404,50609.12,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,03,Hispanic,1981,8/1/2012,N
PS0404,53645.67,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,02,Black,1983,3/1/2010,N
MAC07C,34522.59,10227,Family Svcs Spec 2,Metro Action Commission,Full Time,005,Para-Professional,F,02,Black,1979,3/22/2010,N
SR1003,48091.29,07244,Admin Svcs Officer 3,Planning Commission,Full Time,002,Professionals,F,01,White (Not of Hispanic Origin),1974,3/8/2010,Y
HD0300,36421.8,10758,Public Health Nurse 1,Health,Part Time,002,Professionals,F,01,White (Not of Hispanic Origin),1983,3/11/2013,N
TS1302,57939.45,07786,Indust Maint Supv 2,Water Services,Full Time,007,Skilled Craft Workers,M,01,White (Not of Hispanic Origin),1971,3/22/2010,Y
SR0902,42178.09,02890,Librarian 1,Public Library,Full Time,006,Administrative Support,M,01,White (Not of Hispanic Origin),1980,3/22/2010,N
SR0500,27669.04,06485,Outreach Worker,Health,Full Time,005,Para-Professional,M,04,Asian or Pacific Islander,1976,3/30/2010,N
MAC08B,38362.36,10236,Headstart Teacher 2,Metro Action Commission,Full Time,002,Professionals,F,01,White (Not of Hispanic Origin),1990,4/28/2014,N
SR1001,45086.06,07244,Admin Svcs Officer 3,Police,Full Time,002,Professionals,F,01,White (Not of Hispanic Origin),1972,2/1/2011,N
NS,105062.5,04080,Admin Of Elections,Election Commission,Full Time,001,Officials and Administrators,M,99,Unknown,1941,3/3/2010,Y
CO0101,33165.69,06982,Correctional Officer 1,Sheriff,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1994,7/1/2015,N
TG063M,34388.06,07329,Maint & Repair Worker 3,Public Works,Full Time,008,Service Maintenance,M,02,Black,1965,4/20/2010,N
CA1000,65000,10658,Technology Mgr-Conv Ctr Auth,Convention Center Authority,Full Time,002,Professionals,M,01,White (Not of Hispanic Origin),1971,5/1/2010,Y
CO0105,37589.38,06982,Correctional Officer 1,Sheriff,Full Time,004,Protective Service Workers,F,02,Black,1976,5/1/2010,N
TG0803,37258.38,07341,Painter 1,Parks,Full Time,007,Skilled Craft Workers,M,01,White (Not of Hispanic Origin),1980,5/1/2010,N
CO0105,37589.38,06982,Correctional Officer 1,Sheriff,Full Time,004,Protective Service Workers,F,02,Black,1971,5/1/2010,N
SR0706,38695.31,10614,Security Officer 2,Sheriff,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1964,5/1/2010,N
SR0802,38082.24,10650,Sheriff Pretrial Screener,Sheriff,Full Time,006,Administrative Support,M,02,Black,1969,5/1/2010,N
SR0603,31737.38,10613,Security Officer 1,Sheriff,Full Time,004,Protective Service Workers,M,02,Black,1985,5/10/2010,N
SR0703,35377.54,10480,Parking Patrol Officer 1,Public Works,Full Time,006,Administrative Support,M,02,Black,1974,5/3/2010,N
SR0701,33165.69,07365,Police Operations Coord 1,Police,Full Time,006,Administrative Support,F,01,White (Not of Hispanic Origin),1981,5/1/2010,N
SR0902,42178.09,07361,Police Operations Supv,Police,Full Time,006,Administrative Support,F,01,White (Not of Hispanic Origin),1987,5/1/2010,N
ET0302,42178.09,10409,Emer Telecommunications Off 3,Emergency Communication Center,Full Time,006,Administrative Support,F,01,White (Not of Hispanic Origin),1988,5/17/2010,N
SR1300,70059.17,07234,Information Systems Advisor 1,Police,Full Time,001,Officials and Administrators,M,01,White (Not of Hispanic Origin),1985,5/16/2010,Y
SR0501,26594.62,07363,Police Operations Asst 2,Police,Full Time,006,Administrative Support,F,01,White (Not of Hispanic Origin),1993,9/16/2014,N
SR0703,16980.79,06880,Recreation Leader,Parks,Part Time,005,Para-Professional,M,02,Black,1990,6/4/2010,N
SR1300,77302.04,07295,Engineer 2,Water Services,Full Time,002,Professionals,M,01,White (Not of Hispanic Origin),1961,5/29/2010,Y
CA1100,77531.2,10628,Dir of Purchasing/DBE-Conv Ctr,Convention Center Authority,Full Time,002,Professionals,F,02,Black,1977,6/7/2010,Y
SR0701,15919.49,06880,Recreation Leader,Parks,Part Time,005,Para-Professional,M,02,Black,1990,5/28/2010,N
SR0903,43538.64,06034,Program Coord,Parks,Full Time,002,Professionals,F,02,Black,1987,5/28/2010,Y
SR0701,15919.49,06880,Recreation Leader,Parks,Part Time,005,Para-Professional,M,02,Black,1994,6/14/2010,N
SR0702,34272.16,06880,Recreation Leader,Parks,Part Time,005,Para-Professional,M,02,Black,1994,12/20/2013,N
NS,30180,,                             .,Circuit Court Satellite,Full Time,006,Administrative Support,M,01,White (Not of Hispanic Origin),1991,6/16/2010,N
PS0404,53645.67,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1986,6/16/2010,N
PS0403,52020.45,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1986,9/1/2013,N
SR0702,34271.61,03027,Equip & Supply Clerk 3,Police,Full Time,006,Administrative Support,M,01,White (Not of Hispanic Origin),1970,2/1/2011,N
PS0404,53645.67,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1985,6/16/2010,N
SR0607,35706.47,10122,Office Support Rep 3,Circuit Court Clerk,Full Time,006,Administrative Support,F,01,White (Not of Hispanic Origin),1986,6/28/2010,N
NS,27641.53,10120,Office Support Rep 1,Juvenile Court Clerk,Full Time,006,Administrative Support,M,02,Black,1970,6/18/2010,N
NS,46260,00390,Asst District Attorney,District Attorney,Full Time,002,Professionals,M,01,White (Not of Hispanic Origin),1988,8/24/2015,Y
NS,53156,07861,Career Dev Mgr-NCAC,NCAC,Full Time,002,Professionals,M,01,White (Not of Hispanic Origin),1958,7/7/2010,Y
SR0500,31987.22,10774,Animal Care & Control Off Asst,Health,Full Time,008,Service Maintenance,F,01,White (Not of Hispanic Origin),1954,7/6/2010,N
HD0400,55474.02,10759,Public Health Nurse 2,Health,Full Time,002,Professionals,F,01,White (Not of Hispanic Origin),1987,7/1/2010,Y
PS0404,53645.67,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1985,7/1/2010,N
PS0403,52020.45,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1985,7/1/2010,N
SR1200,63780.02,10559,Statistical Research Analyst 1,Criminal Justice Planning Unit,Full Time,002,Professionals,F,01,White (Not of Hispanic Origin),1970,11/5/2012,N
TL1102,45396.34,06178,Indust Mechanic 2,Water Services,Full Time,007,Skilled Craft Workers,M,01,White (Not of Hispanic Origin),1973,6/26/2010,N
SR0500,31876.93,06485,Outreach Worker,Health,Full Time,005,Para-Professional,M,03,Hispanic,1986,7/20/2010,N
PS0404,53645.67,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1982,7/16/2010,N
PS0404,50609.12,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1982,7/16/2010,N
PS0404,53645.67,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1986,7/16/2010,N
PS0404,53645.67,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,02,Black,1985,7/16/2010,N
SR0802,28563.6,00220,Specialized Skills Instr,Parks,Part Time,002,Professionals,M,01,White (Not of Hispanic Origin),1983,7/17/2010,N
NS,33537.08,06787,Deputy Clerk 1,County Clerk,Full Time,002,Professionals,F,01,White (Not of Hispanic Origin),1965,6/30/2010,N
SR0801,36853.92,10124,Office Support Spec 2,Election Commission,Full Time,006,Administrative Support,F,02,Black,1968,8/26/2012,N
SP0100,9822.27,03445,School Crossing Guard,Police,Part Time,004,Protective Service Workers,M,02,Black,1949,4/29/2011,N
SR1200,60275.57,06862,Planner 2,Planning Commission,Full Time,002,Professionals,M,01,White (Not of Hispanic Origin),1980,8/1/2010,Y
HD0300,37421.18,10758,Public Health Nurse 1,Health,Part Time,002,Professionals,F,01,White (Not of Hispanic Origin),1958,8/4/2010,N
JS0200,56110,07790,Judicial Asst 1,State Trial Courts,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1978,7/14/2014,Y
PD0100,60163.61,10171,Asst Pub Defender,Public Defender,Full Time,002,Professionals,M,04,Asian or Pacific Islander,1984,8/3/2010,Y
TG043M,30495.53,07328,Maint & Repair Worker 2,Parks,Full Time,008,Service Maintenance,M,01,White (Not of Hispanic Origin),1989,6/17/2011,N
PS0404,53645.67,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,03,Hispanic,1985,8/1/2010,N
PS0404,53645.67,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1985,8/1/2010,N
TG0802,35797.73,06613,Radio Tech 1,General Services,Full Time,007,Skilled Craft Workers,M,01,White (Not of Hispanic Origin),1989,8/2/2010,N
CM00,15000,01334,Council Member,Metropolitan Council,Elected,000,Elected Officials,M,01,White (Not of Hispanic Origin),1960,9/1/2011,Y
PS0404,50609.12,07309,Fire Fighter 2,Fire,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1980,8/1/2010,N
PS0404,50609.12,07309,Fire Fighter 2,Fire,Full Time,004,Protective Service Workers,M,02,Black,1964,8/1/2010,N
PS0404,53645.67,07309,Fire Fighter 2,Fire,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1982,8/1/2010,N
PS0404,50609.12,07309,Fire Fighter 2,Fire,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1981,8/1/2010,N
PS0404,53645.67,07309,Fire Fighter 2,Fire,Full Time,004,Protective Service Workers,M,02,Black,1980,8/1/2010,N
PS0404,50609.12,07309,Fire Fighter 2,Fire,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1972,8/1/2010,N
PS0404,50609.12,07309,Fire Fighter 2,Fire,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1981,8/1/2010,N
PS0404,50609.12,07309,Fire Fighter 2,Fire,Full Time,004,Protective Service Workers,M,02,Black,1982,8/1/2010,N
PS0404,50609.12,07309,Fire Fighter 2,Fire,Full Time,004,Protective Service Workers,M,02,Black,1982,8/1/2010,N
SR0901,40817.54,10103,Application Tech 3,Finance,Full Time,003,Technicians,F,02,Black,1988,7/26/2010,N
SP0100,9822.27,03445,School Crossing Guard,Police,Part Time,004,Protective Service Workers,F,02,Black,1941,8/11/2010,N
PD0100,60747.72,10171,Asst Pub Defender,Public Defender,Full Time,002,Professionals,F,01,White (Not of Hispanic Origin),1976,8/16/2010,Y
SR1200,56752.47,03072,Medical Admin Asst 1,Health,Full Time,002,Professionals,F,01,White (Not of Hispanic Origin),1971,8/13/2010,Y
HD0300,36421.8,10758,Public Health Nurse 1,Health,Part Time,002,Professionals,F,01,White (Not of Hispanic Origin),1961,8/18/2010,N
NS,51742,10541,Deputy Court Clerk,State Trial Courts,Full Time,002,Professionals,M,05,American Indian/Alaskan Native,1984,8/9/2010,Y
PS0403,49075.9,07309,Fire Fighter 2,Fire,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1976,5/16/2011,N
SR0801,36853.92,07375,Probation Officer 1,General Sessions Court,Full Time,002,Professionals,F,02,Black,1975,2/9/2015,N
SP0100,9822.27,03445,School Crossing Guard,Police,Part Time,004,Protective Service Workers,F,02,Black,1948,8/11/2010,N
SP0100,9822.27,03445,School Crossing Guard,Police,Part Time,004,Protective Service Workers,M,02,Black,1949,8/11/2010,N
SR0503,28367.16,06311,Homemaker,Social Services,Full Time,005,Para-Professional,F,01,White (Not of Hispanic Origin),1971,10/25/2010,N
SR1000,34414.31,01463,Dental Hygienist 1,Health,Part Time,002,Professionals,F,02,Black,1979,2/19/2013,Y
SR0500,28591.11,06485,Outreach Worker,Health,Full Time,005,Para-Professional,F,02,Black,1973,8/30/2010,N
SR0803,39310.55,10124,Office Support Spec 2,Codes Administration,Full Time,006,Administrative Support,F,01,White (Not of Hispanic Origin),1953,8/30/2010,N
MAC08B,38362.36,10236,Headstart Teacher 2,Metro Action Commission,Full Time,002,Professionals,F,02,Black,1985,8/30/2010,N
PS0403,52020.45,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1987,3/1/2012,N
PS0503,57460.2,07357,Police Officer 2-Fld Trng Ofcr,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1984,9/1/2010,N
PS0404,52127.39,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1988,9/1/2010,N
PS0404,50609.12,07356,Police Officer 2,Police,Full Time,004,Protective Service Workers,M,01,White (Not of Hispanic Origin),1983,9/1/2010,N
